,Close
2018-01-02,2.0125999025021
2018-01-03,1.9792841084452666
2018-01-04,1.942814595798841
2018-01-05,1.971715078645947
2018-01-08,1.9336231870277434
2018-01-09,1.9153930934191377
2018-01-10,1.8946290197090208
2018-01-11,1.7914080273545236
2018-01-12,1.8571115022989864
2018-01-15,1.7559001320850074
2018-01-16,1.8308758004711843
2018-01-17,1.7352965738055368
2018-01-18,1.749946956419317
2018-01-19,1.6589403749555878
2018-01-22,1.6371221976556023
2018-01-23,1.632442703748129
2018-01-24,1.5917610963937123
2018-01-25,1.5429922762376553
2018-01-26,1.5881729711913333
2018-01-29,1.5187288026747692
2018-01-30,1.5209233899938233
2018-01-31,1.5938675230590245
2018-02-01,1.654718928525645
2018-02-02,1.6372317669457324
2018-02-05,1.6352316430898681
2018-02-06,1.6025105747003983
2018-02-07,1.5828784000503218
2018-02-08,1.6434079408740794
2018-02-09,1.706493110323084
2018-02-12,1.7010637894120517
2018-02-13,1.7376012081279069
2018-02-14,1.739663313011018
2018-02-15,1.7674683580160233
2018-02-16,1.8307506952466035
2018-02-19,1.7504986136314875
2018-02-20,1.7513472617418133
2018-02-21,1.881271329360417
2018-02-22,1.8431988086083728
2018-02-23,1.8044552269858867
2018-02-26,1.8673624125707586
2018-02-27,1.786833533145474
2018-02-28,1.7838101839935376
2018-03-01,1.7280905257422874
2018-03-02,1.8678118978225808
2018-03-05,1.7539387441843213
2018-03-06,1.8016817985797344
2018-03-07,1.8325799133838305
2018-03-08,1.7040539776107049
2018-03-09,1.785023412762596
2018-03-12,1.8267896852623826
2018-03-13,1.83291957358945
2018-03-14,1.7555945433478821
2018-03-15,1.8574405927055921
2018-03-16,1.848266098264805
2018-03-19,1.8607982308666127
2018-03-20,1.9204131371131563
2018-03-21,1.9425080961433405
2018-03-22,1.9898954409477332
2018-03-23,2.0585203103993406
2018-03-26,2.1035239380672657
2018-03-27,2.044143316151356
2018-03-28,2.1202647782395645
2018-03-29,2.1749533846238394
2018-03-30,2.2023782713675333
2018-04-02,2.242488402941949
2018-04-03,2.22629272332225
2018-04-04,2.1870922670910455
2018-04-05,2.2813382161183333
2018-04-06,2.2011163336715467
2018-04-09,2.276269489671688
