,Close
2018-01-02,61.03755304240495
2018-01-03,61.442736820112444
2018-01-04,61.20988175618074
2018-01-05,59.94342385565471
2018-01-08,59.75777910765561
2018-01-09,60.88120408252783
2018-01-10,60.21042552875521
2018-01-11,60.80182649545935
2018-01-12,59.37656620284634
2018-01-15,60.41037873590265
2018-01-16,60.83380470852822
2018-01-17,59.251979945781684
2018-01-18,58.966582005232475
2018-01-19,60.19339187376566
2018-01-22,58.55484643165733
2018-01-23,57.197086147262304
2018-01-24,57.11541370917743
2018-01-25,59.86591423545774
2018-01-26,58.99251555282646
2018-01-29,59.644778483597534
2018-01-30,59.99310193004502
2018-01-31,59.225971293790295
2018-02-01,59.44223993780143
2018-02-02,58.86535522882426
2018-02-05,58.40964415058656
2018-02-06,56.31906070592457
2018-02-07,56.2944210360263
2018-02-08,57.42475567480002
2018-02-09,57.50310008822338
2018-02-12,58.90523885836106
2018-02-13,59.66808187558859
2018-02-14,59.59593259769456
2018-02-15,58.784191373887744
2018-02-16,58.164497663901386
2018-02-19,56.3185481204778
2018-02-20,55.994204640901124
2018-02-21,56.17996336148427
2018-02-22,58.34650347704395
2018-02-23,59.03452727426329
2018-02-26,57.92770069415855
2018-02-27,56.12770782098203
2018-02-28,55.87882155044049
2018-03-01,56.89140430723514
2018-03-02,56.62160938821597
2018-03-05,57.30651720193988
2018-03-06,57.084327000068576
2018-03-07,57.99771453417996
2018-03-08,56.000685329520095
2018-03-09,58.01815247751579
2018-03-12,56.621076910521694
2018-03-13,57.62424565951259
2018-03-14,57.28594827483553
2018-03-15,57.145871564094705
2018-03-16,56.84924315559179
2018-03-19,57.17554133911696
2018-03-20,57.759725833590295
2018-03-21,59.126292153920126
2018-03-22,60.99247992173708
2018-03-23,61.445502922913924
2018-03-26,63.81265238239591
2018-03-27,63.94970274895445
2018-03-28,65.49020358087185
2018-03-29,66.11742981055305
2018-03-30,65.32990526272006
2018-04-02,65.59746488211357
2018-04-03,66.33428159914966
2018-04-04,66.29393882185803
2018-04-05,66.9055093608709
2018-04-06,68.19827702921563
2018-04-09,68.1700345301894
2018-04-10,63.9012909087391
2018-04-11,66.31137867523695
2018-04-12,65.88524358157245
2018-04-13,64.70913167104915
2018-04-16,63.134786150046914
2018-04-17,62.67546691819017
2018-04-18,61.91049057851761
2018-04-19,60.92084711839373
2018-04-20,60.01944874313263
2018-04-23,60.72910045185339
2018-04-24,63.50959477152105
2018-04-25,64.67298477991586
2018-04-26,66.2967401938458
2018-04-27,65.75513111452632
2018-04-30,65.91330683741943
2018-05-01,66.54131006056325
2018-05-02,65.58930735666185
2018-05-03,64.98435986626548
2018-05-04,66.22425374287431
2018-05-07,67.83872568589975
2018-05-08,67.94620119348704
2018-05-09,66.18956189099484
2018-05-10,65.76710251413832
2018-05-11,63.72076346680605
2018-05-14,63.83265667946605
2018-05-15,64.19875307648874
2018-05-16,63.82392747024438
2018-05-17,64.17064131111775
2018-05-18,64.76838722876985
2018-05-21,65.14194107116171
2018-05-22,63.44890468892905
2018-05-23,63.10267213442786
2018-05-24,63.6805807801695
2018-05-25,65.93776355828534
2018-05-28,65.55103202994064
2018-05-29,66.35687938403588
2018-05-30,67.65807965845542
2018-05-31,67.37277276271838
2018-06-01,69.10353877269507
2018-06-04,70.96265594714619
2018-06-05,73.15805446154056
2018-06-06,73.90701418234674
2018-06-07,77.85364807211347
2018-06-08,76.81458484599453
2018-06-11,80.49734768492993
2018-06-12,81.87771261800897
2018-06-13,84.33655036441813
2018-06-14,83.75321142520419
2018-06-15,85.33229252895711
2018-06-18,88.06246484127429
2018-06-19,85.9894401920177
2018-06-20,85.68958777797913
2018-06-21,81.75473780575048
2018-06-22,81.44275960984487
2018-06-25,80.0017298177227
2018-06-26,79.62732939449594
2018-06-27,84.92576499485489
2018-06-28,88.205489388705
2018-06-29,85.4645229209653
2018-07-02,86.52449870585005
2018-07-03,88.06754525636428
2018-07-04,87.42404365697975
2018-07-05,87.77643856449559
2018-07-06,88.319835476123
2018-07-09,85.75027298233563
2018-07-10,83.83495324764685
2018-07-11,84.16175075954385
2018-07-12,84.3544367704557
2018-07-13,83.05798907513493
2018-07-16,81.62721735098249
2018-07-17,81.47429802318283
2018-07-18,83.08655782874136
2018-07-19,82.9551618238451
2018-07-20,85.97876276029392
2018-07-23,84.68108584121454
2018-07-24,85.050116165747
2018-07-25,84.39820935915195
2018-07-26,85.50555341658271
2018-07-27,84.05626471618844
2018-07-30,87.7058974861126
2018-07-31,84.51218037167425
2018-08-01,87.77144637851494
2018-08-02,87.9541786737006
2018-08-03,89.03854116366279
2018-08-06,91.70059526173246
2018-08-07,93.45662487141797
2018-08-08,91.97684237120049
2018-08-09,93.20848909213771
2018-08-10,97.12737191211144
2018-08-13,95.259315709953
2018-08-14,99.81397855593514
2018-08-15,100.67461614242639
2018-08-16,99.72961589016144
2018-08-17,97.79860532392733
2018-08-20,97.32909818062079
2018-08-21,93.24047210883128
2018-08-22,92.40180371735656
2018-08-23,91.87804500018086
2018-08-24,89.74075373073453
2018-08-27,91.23855809404415
2018-08-28,90.8095753568345
2018-08-29,89.55717566307922
2018-08-30,88.92736464779996
2018-08-31,89.63378139106536
2018-09-03,89.78726409337163
2018-09-04,88.42207786551256
2018-09-05,88.67571506393324
2018-09-06,88.5857662973381
2018-09-07,86.40132233744093
2018-09-10,85.86324681185162
2018-09-11,86.97331254294309
2018-09-12,88.08377594015639
2018-09-13,87.64803089948967
2018-09-14,88.9716826921721
2018-09-17,87.082777008639
